datetime,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
2021-05-25 15:00:47.928831,126.0,Réunion,"23,566",,176 ,,"21,709",,"1,681",31,"26,155",195,"102,720","114,004","901,024 ",Africa,38,"5,119",9.0,,,"1,866"
2021-05-25 15:00:47.928831,127.0,French Guiana,"23,101",,113 ,,"9,995",,"12,993",28,"75,602",370,"249,076","815,146","305,560 ",South America,13,"2,704",1.0,,,"42,522"
2021-05-25 15:00:47.928831,128.0,Guinea,"23,060",+8,160 ,+1,"20,761",+21,"2,139",24,"1,715",12,"448,736","33,365","13,449,160 ",Africa,583,"84,057",30.0,0.6,0.07,159
2021-05-25 15:00:47.928831,129.0,Trinidad and Tobago,"20,267",,390 ,,"11,727",,"8,150",22,"14,440",278,"166,282","118,473","1,403,544 ",North America,69,"3,599",8.0,,,"5,807"
2021-05-25 15:00:47.928831,130.0,Mayotte,"20,176",,171 ,,"2,964",,"17,041",6,"72,402",614,"176,919","634,876","278,667 ",Africa,14,"1,630",2.0,,,"61,152"
2021-05-25 15:00:47.928831,131.0,Mauritania,"19,195",,460 ,,"18,302",,433,14,"4,034",97,"259,230","54,480","4,758,232 ",Africa,248,"10,344",18.0,,,91
2021-05-25 15:00:47.928831,132.0,French Polynesia,"18,844",,141 ,,"18,677",,26,1,"66,737",499,"26,355","93,338","282,360 ",Australia/Oceania,15,"2,003",11.0,,,92
2021-05-25 15:00:47.928831,133.0,Eswatini,"18,557",,672 ,,"17,845",,40,3,"15,849",574,"205,275","175,315","1,170,892 ",Africa,63,"1,742",6.0,,,34
2021-05-25 15:00:47.928831,134.0,Guadeloupe,"16,530",,221 ,,"2,250",,"14,059",29,"41,306",552,"201,479","503,465","400,185 ",North America,24,"1,811",2.0,,,"35,131"
2021-05-25 15:00:47.928831,135.0,Guyana,"16,235",+105,361 ,+2,"14,006",+261,"1,868",19,"20,552",457,"146,412","185,344","789,947 ",South America,49,"2,188",5.0,133,3.0,"2,365"
2021-05-25 15:00:47.928831,136.0,Papua New Guinea,"15,222",+35,156 ,,"14,183",+75,883,,"1,673",17,"111,917","12,301","9,097,966 ",Australia/Oceania,598,"58,320",81.0,4,,97
2021-05-25 15:00:47.928831,137.0,Somalia,"14,632",,767 ,,"6,685",,"7,180",,898,47,"127,435","7,824","16,286,911 ",Africa,"1,113","21,235",128.0,,,441
2021-05-25 15:00:47.928831,138.0,Mali,"14,244",,514 ,,"9,486",,"4,244",,686,25,"290,650","13,995","20,768,551 ",Africa,"1,458","40,406",71.0,,,204
2021-05-25 15:00:47.928831,139.0,Haiti,"14,037",+131,292 ,+4,"12,509",+2,"1,236",,"1,218",25,"68,900","5,977","11,526,601 ",North America,821,"39,475",167.0,11,0.3,107
2021-05-25 15:00:47.928831,140.0,Andorra,"13,664",+95,127 ,,"13,263",+29,274,12,"176,592","1,641","193,595","2,502,003","77,376 ",Europe,6,609,0.0,"1,228",,"3,541"
2021-05-25 15:00:47.928831,141.0,Burkina Faso,"13,415",,165 ,,"13,230",,20,,627,8,"186,093","8,691","21,412,273 ",Africa,"1,596","129,771",115.0,,,0.9
2021-05-25 15:00:47.928831,142.0,Togo,"13,381",+7,125 ,,"12,330",+52,926,,"1,583",15,"329,306","38,965","8,451,264 ",Africa,632,"67,610",26.0,0.8,,110
2021-05-25 15:00:47.928831,143.0,Tajikistan,"13,308",,90 ,,"13,218",,0,,"1,368",9,,,"9,728,205 ",Asia,731,"108,091",,,,
2021-05-25 15:00:47.928831,144.0,Suriname,"13,302",,256 ,,"10,909",,"2,137",35,"22,495",433,"59,278","100,246","591,328 ",South America,44,"2,310",10.0,,,"3,614"
2021-05-25 15:00:47.928831,145.0,Belize,"12,764",,323 ,,"12,358",,83,1,"31,590",799,"128,613","318,303","404,058 ",North America,32,"1,251",3.0,,,205
2021-05-25 15:00:47.928831,146.0,Curaçao,"12,271",,122 ,,"12,087",,62,18,"74,508",741,"107,257","651,254","164,693 ",North America,13,"1,350",2.0,,,376
2021-05-25 15:00:47.928831,147.0,Martinique,"11,866",,93 ,,98,,"11,675",10,"31,642",248,"174,717","465,907","375,004 ",North America,32,"4,032",2.0,,,"31,133"
2021-05-25 15:00:47.928831,148.0,Hong Kong,"11,836",+2,210 ,,"11,560",+4,66,1,"1,567",28,"14,841,321","1,965,389","7,551,339 ",Asia,638,"35,959",1.0,0.3,,9
2021-05-25 15:00:47.928831,149.0,Djibouti,"11,502",,153 ,,"11,341",,8,,"11,493",153,"156,739","156,611","1,000,815 ",Africa,87,"6,541",6.0,,,8
2021-05-25 15:00:47.928831,150.0,Bahamas,"11,499",,225 ,,"10,272",,"1,002",8,"28,994",567,"94,984","239,495","396,601 ",North America,34,"1,763",4.0,,,"2,526"
2021-05-25 15:00:47.928831,151.0,Congo,"11,476",,150 ,,"8,208",,"3,118",,"2,035",27,"141,948","25,173","5,638,817 ",Africa,491,"37,592",40.0,,,553
2021-05-25 15:00:47.928831,152.0,Aruba,"10,922",,107 ,,"10,746",,69,14,"101,911",998,"162,128","1,512,783","107,172 ",North America,10,"1,002",1.0,,,644
2021-05-25 15:00:47.928831,153.0,Lesotho,"10,822",,326 ,,"6,431",,"4,065",,"5,016",151,"92,169","42,722","2,157,427 ",Africa,199,"6,618",23.0,,,"1,884"
2021-05-25 15:00:47.928831,154.0,Seychelles,"10,740",,38 ,,"9,523",,"1,179",,"108,604",384,"21,504","217,452","98,891 ",Africa,9,"2,602",5.0,,,"11,922"
2021-05-25 15:00:47.928831,155.0,South Sudan,"10,677",+1,115 ,,"10,514",,48,,944,10,"163,474","14,453","11,310,883 ",Africa,"1,059","98,356",69.0,0.09,,4
2021-05-25 15:00:47.928831,156.0,Equatorial Guinea,"8,476",,113 ,,"7,948",,415,7,"5,870",78,"123,169","85,307","1,443,839 ",Africa,170,"12,777",12.0,,,287
2021-05-25 15:00:47.928831,157.0,Benin,"8,025",,101 ,,"7,893",,31,35,647,8,"604,310","48,714","12,405,301 ",Africa,"1,546","122,825",21.0,,,2
2021-05-25 15:00:47.928831,158.0,Nicaragua,"7,193",,185 ,,"4,225",,"2,783",,"1,074",28,,,"6,694,911 ",North America,931,"36,189",,,,416
2021-05-25 15:00:47.928831,159.0,CAR,"7,079",,97 ,,"6,665",,317,2,"1,443",20,"54,319","11,075","4,904,594 ",Africa,693,"50,563",90.0,,,65
2021-05-25 15:00:47.928831,160.0,Yemen,"6,662",,"1,310 ",,"3,260",,"2,092",23,219,43,"58,948","1,938","30,410,389 ",Asia,"4,565","23,214",516.0,,,69
2021-05-25 15:00:47.928831,161.0,Iceland,"6,560",+4,29 ,,"6,490",+12,41,1,"19,113",84,"649,673","1,892,860","343,223 ",Europe,52,"11,835",1.0,12,,119
2021-05-25 15:00:47.928831,162.0,Gambia,"5,978",,178 ,,"5,754",,46,3,"2,413",72,"76,379","30,836","2,476,944 ",Africa,414,"13,915",32.0,,,19
2021-05-25 15:00:47.928831,163.0,Timor-Leste,"5,816",,13 ,,"3,202",,"2,601",,"4,338",10,"92,122","68,706","1,340,809 ",Asia,231,"103,139",15.0,,,"1,940"
2021-05-25 15:00:47.928831,164.0,Vietnam,"5,620",+216,44 ,,"2,794",,"2,782",,57,0.4,"3,091,540","31,507","98,121,100 ",Asia,"17,459","2,230,025",32.0,2,,28
2021-05-25 15:00:47.928831,165.0,Taiwan,"5,456",+283,35 ,+6,"1,133",,"4,288",,229,1,"610,865","25,607","23,855,370 ",Asia,"4,372","681,582",39.0,12,0.3,180
2021-05-25 15:00:47.928831,166.0,Niger,"5,385",+2,192 ,,"5,036",+2,157,2,216,8,"105,124","4,208","24,982,373 ",Africa,"4,639","130,117",238.0,0.08,,6
2021-05-25 15:00:47.928831,167.0,San Marino,"5,089",,90 ,,"4,995",,4,4,"149,698","2,647","65,149","1,916,429","33,995 ",Europe,7,378,1.0,,,118
2021-05-25 15:00:47.928831,168.0,Saint Lucia,"4,945",,77 ,,"4,626",,242,1,"26,820",418,"44,255","240,023","184,378 ",North America,37,"2,395",4.0,,,"1,313"
2021-05-25 15:00:47.928831,169.0,Chad,"4,924",,173 ,,"4,735",,16,,292,10,"118,532","7,037","16,844,236 ",Africa,"3,421","97,366",142.0,,,0.9
2021-05-25 15:00:47.928831,170.0,Burundi,"4,546",,6 ,,773,,"3,767",,372,0.5,"279,132","22,870","12,205,010 ",Africa,"2,685","2,034,168",44.0,,,309
2021-05-25 15:00:47.928831,171.0,Gibraltar,"4,290",+3,94 ,,"4,192",,4,,"127,368","2,791","250,408","7,434,475","33,682 ",Europe,8,358,0.0,89,,119
2021-05-25 15:00:47.928831,172.0,Sierra Leone,"4,121",,79 ,,"3,113",,929,,507,10,"153,257","18,871","8,121,389 ",Africa,"1,971","102,802",53.0,,,114
2021-05-25 15:00:47.928831,173.0,Channel Islands,"4,065",,86 ,,"3,956",,23,,"23,189",491,"454,413","2,592,276","175,295 ",Europe,43,"2,038",0.0,,,131
2021-05-25 15:00:47.928831,174.0,Barbados,"3,995",,47 ,,"3,922",,26,,"13,886",163,"166,237","577,834","287,690 ",North America,72,"6,121",2.0,,,90
2021-05-25 15:00:47.928831,175.0,Eritrea,"3,932",,14 ,,"3,711",,207,,"1,095",4,"23,693","6,599","3,590,209 ",Africa,913,"256,444",152.0,,,58
2021-05-25 15:00:47.928831,176.0,Comoros,"3,875",+3,146 ,,"3,713",,16,,"4,373",165,,,"886,085 ",Africa,229,"6,069",,3,,18
2021-05-25 15:00:47.928831,177.0,Guinea-Bissau,"3,751",,68 ,,"3,495",,188,9,"1,867",34,"66,687","33,188","2,009,360 ",Africa,536,"29,549",30.0,,,94
2021-05-25 15:00:47.928831,178.0,Liechtenstein,"3,002",+2,58 ,,"2,921",+11,23,4,"78,533","1,517","45,301","1,185,083","38,226 ",Europe,13,659,1.0,52,,602
2021-05-25 15:00:47.928831,179.0,New Zealand,"2,669",+1,26 ,,"2,621",+6,22,,534,5,"2,111,902","422,203","5,002,100 ",Australia/Oceania,"1,874","192,388",2.0,0.2,,4
2021-05-25 15:00:47.928831,180.0,Monaco,"2,501",,32 ,,"2,460",,9,2,"63,331",810,"51,953","1,315,566","39,491 ",Europe,16,"1,234",1.0,,,228
2021-05-25 15:00:47.928831,181.0,Bermuda,"2,490",,32 ,,"2,401",,57,7,"40,115",516,"264,945","4,268,350","62,072 ",North America,25,"1,940",0.0,,,918
2021-05-25 15:00:47.928831,182.0,Turks and Caicos,"2,409",,17 ,,"2,379",,13,2,"61,479",434,"78,787","2,010,693","39,184 ",North America,16,"2,305",0.0,,,332
2021-05-25 15:00:47.928831,183.0,Sint Maarten,"2,370",,28 ,,"2,262",,80,2,"54,721",646,"28,642","661,310","43,311 ",North America,18,"1,547",2.0,,,"1,847"
2021-05-25 15:00:47.928831,184.0,Sao Tome and Principe,"2,338",,37 ,,"2,284",,17,,"10,494",166,"13,418","60,229","222,784 ",Africa,95,"6,021",17.0,,,76
2021-05-25 15:00:47.928831,185.0,Liberia,"2,161",,86 ,,"2,028",,47,2,419,17,"104,084","20,158","5,163,387 ",Africa,"2,389","60,039",50.0,,,9
2021-05-25 15:00:47.928831,186.0,St. Vincent Grenadines,"1,989",,12 ,,"1,829",+2,148,2,"17,878",108,"48,290","434,048","111,255 ",North America,56,"9,271",2.0,,,"1,330"
2021-05-25 15:00:47.928831,187.0,Saint Martin,"1,915",,12 ,,"1,399",,504,7,"48,785",306,"27,588","702,807","39,254 ",North America,20,"3,271",1.0,,,"12,839"
2021-05-25 15:00:47.928831,188.0,Laos,"1,878",+56,2 ,,"1,180",+47,696,,255,0.3,"236,228","32,054","7,369,726 ",Asia,"3,924","3,684,863",31.0,8,,94
2021-05-25 15:00:47.928831,189.0,Caribbean Netherlands,"1,609",,17 ,,"1,573",,19,,"60,852",643,"8,550","323,361","26,441 ",North America,16,"1,555",3.0,,,719
2021-05-25 15:00:47.928831,190.0,Isle of Man,"1,591",,29 ,,"1,561",,1,1,"18,622",339,"44,761","523,919","85,435 ",Europe,54,"2,946",2.0,,,12
2021-05-25 15:00:47.928831,191.0,Bhutan,"1,411",,1 ,,"1,186",,224,,"1,811",1,"772,189","991,009","779,195 ",Asia,552,"779,195",1.0,,,287
2021-05-25 15:00:47.928831,192.0,Mauritius,"1,311",+15,17 ,,"1,171",+2,123,,"1,029",13,"358,675","281,610","1,273,658 ",Africa,972,"74,921",4.0,12,,97
2021-05-25 15:00:47.928831,193.0,Antigua and Barbuda,"1,258",,42 ,,"1,200",,16,2,"12,752",426,"16,700","169,278","98,654 ",North America,78,"2,349",6.0,,,162
2021-05-25 15:00:47.928831,194.0,St. Barth,"1,005",,1 ,,462,,542,,"101,474",101,"26,385","2,664,075","9,904 ",North America,10,"9,904",0.0,,,"54,725"
2021-05-25 15:00:47.928831,195.0,Diamond Princess,712,,13 ,,699,,0,,,,,, ,,,,,,,
2021-05-25 15:00:47.928831,196.0,Faeroe Islands,694,+2,1 ,,668,,25,,"14,155",20,"267,795","5,461,971","49,029 ",Europe,71,"49,029",0.0,41,,510
2021-05-25 15:00:47.928831,197.0,Cayman Islands,574,,2 ,,554,,18,,"8,643",30,"94,773","1,427,068","66,411 ",North America,116,"33,206",1.0,,,271
2021-05-25 15:00:47.928831,198.0,Tanzania,509,,21 ,,183,,305,7,8,0.3,,,"61,244,566 ",Africa,"120,323","2,916,408",,,,5
2021-05-25 15:00:47.928831,199.0,Wallis and Futuna,445,,7 ,,438,,0,1,"40,228",633,"18,986","1,716,326","11,062 ",Australia/Oceania,25,"1,580",1.0,,,
2021-05-25 15:00:47.928831,200.0,Fiji,259,+21,4 ,,147,+12,108,,287,4,"92,821","102,877","902,252 ",Australia/Oceania,"3,484","225,563",10.0,23,,120
2021-05-25 15:00:47.928831,201.0,British Virgin Islands,248,,1 ,,209,,38,,"8,155",33,"39,777","1,307,981","30,411 ",North America,123,"30,411",1.0,,,"1,250"
2021-05-25 15:00:47.928831,202.0,Brunei ,236,,3 ,,225,,8,,535,7,"124,202","281,496","441,221 ",Asia,"1,870","147,074",4.0,,,18
2021-05-25 15:00:47.928831,203.0,Dominica,184,, ,,176,,8,,"2,550",,"16,134","223,630","72,146 ",North America,392,,4.0,,,111
2021-05-25 15:00:47.928831,204.0,Grenada,161,,1 ,,160,,0,,"1,425",9,"28,684","253,865","112,989 ",North America,702,"112,989",4.0,,,
2021-05-25 15:00:47.928831,205.0,New Caledonia,126,+1, ,,58,,68,,438,,"32,709","113,593","287,950 ",Australia/Oceania,"2,285",,9.0,3,,236
2021-05-25 15:00:47.928831,206.0,Anguilla,109,, ,,107,,2,,"7,208",,"21,979","1,453,349","15,123 ",North America,139,,1.0,,,132
2021-05-25 15:00:47.928831,207.0,Falkland Islands,63,, ,,63,,0,,"17,647",,"7,258","2,033,053","3,570 ",South America,57,,0.0,,,
2021-05-25 15:00:47.928831,208.0,Saint Kitts and Nevis,60,+8, ,,45,,15,,"1,121",,"14,662","273,877","53,535 ",North America,892,,4.0,149,,280
2021-05-25 15:00:47.928831,209.0,Macao,51,+1, ,,49,,2,,78,,"4,483","6,821","657,232 ",Asia,"12,887",,147.0,2,,3
2021-05-25 15:00:47.928831,210.0,Greenland,34,, ,,32,,2,,598,,"23,980","421,752","56,858 ",North America,"1,672",,2.0,,,35
2021-05-25 15:00:47.928831,211.0,Vatican City,27,, ,,27,,0,,"33,624",,,,803 ,Europe,30,,,,,
2021-05-25 15:00:47.928831,212.0,Saint Pierre Miquelon,25,, ,,25,,0,,"4,334",,"5,736","994,280","5,769 ",North America,231,,1.0,,,
2021-05-25 15:00:47.928831,213.0,Montserrat,20,,1 ,,19,,0,,"4,004",200,"1,408","281,882","4,995 ",North America,250,"4,995",4.0,,,
2021-05-25 15:00:47.928831,214.0,Solomon Islands,20,, ,,20,,0,,28,,"4,500","6,412","701,857 ",Australia/Oceania,"35,093",,156.0,,,
2021-05-25 15:00:47.928831,215.0,Western Sahara,10,,1 ,,8,,1,,16,2,,,"610,394 ",Africa,"61,039","610,394",,,,2
2021-05-25 15:00:47.928831,216.0,MS Zaandam,9,,2 ,,7,,0,,,,,, ,,,,,,,
2021-05-25 15:00:47.928831,217.0,Vanuatu,4,,1 ,,3,,0,,13,3,"23,000","73,359","313,528 ",Australia/Oceania,"78,382","313,528",14.0,,,
2021-05-25 15:00:47.928831,218.0,Marshall Islands,4,, ,,4,,0,,67,,,,"59,547 ",Australia/Oceania,"14,887",,,,,
2021-05-25 15:00:47.928831,219.0,Samoa,3,, ,,3,,0,,15,,,,"199,593 ",Australia/Oceania,"66,531",,,,,
2021-05-25 15:00:47.928831,220.0,Saint Helena,2,,  ,,2,,0,,328,,,,"6,093 ",Africa,"3,047",,,,,
2021-05-25 15:00:47.928831,221.0,Micronesia,1,, ,,1,,0,,9,,,,"116,100 ",Australia/Oceania,"116,100",,,,,
2021-05-25 15:00:47.928831,222.0,China,"91,006",+15,"4,636 ",,"86,051",+21,319,3,63,3,"160,000,000","111,163","1,439,323,776 ",Asia,"15,816","310,467",9.0,0.01,,0.2
2021-05-25 15:00:47.928831,1.0,China,"90,991",+18,"4,636 ",,"86,030",+8,325,3,63,3,"160,000,000","111,163","1,439,323,776 ",Asia,"15,818","310,467",9.0,0.01,,0.2
2021-05-25 15:00:47.928831,2.0,USA,"33,922,937","+19,866","604,416 ",+325,"27,563,930","+60,699","5,754,591","6,841","101,951","1,816","474,368,613","1,425,650","332,738,490 ",North America,10,551,1.0,60,1.0,"17,295"
2021-05-25 15:00:47.928831,3.0,India,"26,947,496","+195,815","307,249 ","+3,498","24,047,760","+326,841","2,592,487","8,944","19,357",221,"330,536,064","237,433","1,392,123,725 ",Asia,52,"4,531",4.0,141,3.0,"1,862"
2021-05-25 15:00:47.928831,4.0,Brazil,"16,121,136","+37,563","450,026 ",+841,"14,552,024","+59,857","1,119,086","8,318","75,364","2,104","49,013,934","229,133","213,910,194 ",South America,13,475,4.0,176,4.0,"5,232"
2021-05-25 15:00:47.928831,5.0,France,"5,605,895","+2,229","108,658 ",+62,"5,222,111","+22,801","275,126","3,496","85,713","1,661","83,136,527","1,271,146","65,402,812 ",Europe,12,602,1.0,34,0.9,"4,207"
2021-05-25 15:00:47.928831,6.0,Turkey,"5,194,010","+7,523","46,446 ",+178,"5,034,316","+10,003","113,248","1,745","60,999",545,"52,594,333","617,671","85,149,488 ",Asia,16,"1,833",2.0,88,2.0,"1,330"
2021-05-25 15:00:47.928831,7.0,Russia,"5,009,911","+8,406","118,801 ",+319,"4,624,212","+6,450","266,898","2,300","34,317",814,"135,900,000","930,882","145,990,507 ",Europe,29,"1,229",1.0,58,2.0,"1,828"
2021-05-25 15:00:47.928831,8.0,UK,"4,464,900","+2,439","127,724 ",+3,"4,303,621","+2,170","33,555",124,"65,463","1,873","177,198,405","2,598,027","68,204,982 ",Europe,15,534,0.0,36,0.04,492
2021-05-25 15:00:47.928831,9.0,Italy,"4,194,672","+2,490","125,335 ",+110,"3,792,898","+7,032","276,439","1,382","69,469","2,076","64,665,967","1,070,945","60,382,159 ",Europe,14,482,1.0,41,2.0,"4,578"
2021-05-25 15:00:47.928831,10.0,Germany,"3,659,990","+5,789","88,039 ",+66,"3,408,800","+11,700","163,151","3,477","43,559","1,048","59,197,639","704,535","84,023,708 ",Europe,23,954,1.0,69,0.8,"1,942"
2021-05-25 15:00:47.928831,11.0,Spain,"3,647,520","+3,624","79,711 ",+31,"3,394,340","+5,373","173,469","1,627","77,987","1,704","49,708,830","1,062,813","46,770,998 ",Europe,13,587,1.0,77,0.7,"3,709"
2021-05-25 15:00:47.928831,12.0,Argentina,"3,562,135","+22,651","74,480 ",+417,"3,133,183","+26,234","354,472","6,373","78,175","1,635","13,256,309","290,924","45,566,304 ",South America,13,612,3.0,497,9.0,"7,779"
2021-05-25 15:00:47.928831,13.0,Colombia,"3,249,433","+16,977","85,207 ",+483,"3,046,147","+19,870","118,079","6,582","63,259","1,659","16,419,432","319,648","51,367,216 ",South America,16,603,3.0,331,9.0,"2,299"
2021-05-25 15:00:47.928831,14.0,Poland,"2,866,187",+565,"72,945 ",+17,"2,627,679","+2,955","165,563","1,092","75,806","1,929","15,581,754","412,112","37,809,471 ",Europe,13,518,2.0,15,0.4,"4,379"
2021-05-25 15:00:47.928831,15.0,Iran,"2,843,523","+11,005","78,848 ",+251,"2,347,752","+13,963","416,923","5,752","33,472",928,"19,054,521","224,297","84,952,366 ",Asia,30,"1,077",4.0,130,3.0,"4,908"
2021-05-25 15:00:47.928831,16.0,Mexico,"2,396,604","+1,274","221,647 ",+50,"1,914,101","+1,411","260,856","4,798","18,415","1,703","6,943,110","53,350","130,142,521 ",North America,54,587,19.0,10,0.4,"2,004"
2021-05-25 15:00:47.928831,17.0,Ukraine,"2,183,855","+1,334","49,436 ",+68,"1,957,561","+6,999","176,858",177,"50,206","1,137","10,022,457","230,412","43,498,056 ",Europe,20,880,4.0,31,2.0,"4,066"
2021-05-25 15:00:47.928831,18.0,Peru,"1,926,923","+1,634","68,358 ",+305,"1,720,665",,"137,900","2,682","57,724","2,048","12,506,500","374,653","33,381,597 ",South America,17,488,3.0,49,9.0,"4,131"
2021-05-25 15:00:47.928831,19.0,Indonesia,"1,781,127","+5,907","49,455 ",+127,"1,638,279","+5,234","93,393",,"6,451",179,"16,146,147","58,478","276,106,612 ",Asia,155,"5,583",17.0,21,0.5,338
2021-05-25 15:00:47.928831,20.0,Czechia,"1,658,083",+197,"30,037 ",+11,"1,612,767",+16,"15,279",152,"154,574","2,800","22,950,252","2,139,531","10,726,768 ",Europe,6,357,0.0,18,1.0,"1,424"
2021-05-25 15:00:47.928831,21.0,South Africa,"1,637,848","+2,383","55,874 ",+72,"1,541,250","+1,855","40,724",546,"27,308",932,"11,378,282","189,714","59,976,056 ",Africa,37,"1,073",5.0,40,1.0,679
2021-05-25 15:00:47.928831,22.0,Netherlands,"1,628,922","+2,690","17,553 ",+11,"1,435,582","+8,054","175,787",591,"94,877","1,022","13,797,380","803,630","17,168,813 ",Europe,11,978,1.0,157,0.6,"10,239"
2021-05-25 15:00:47.928831,23.0,Canada,"1,361,564","+2,384","25,265 ",+34,"1,284,481","+4,326","51,818","1,236","35,795",664,"34,218,813","899,599","38,037,842 ",North America,28,"1,506",1.0,63,0.9,"1,362"
2021-05-25 15:00:47.928831,24.0,Chile,"1,335,261","+5,343","28,548 ",+30,"1,265,116","+6,036","41,597","3,037","69,318","1,482","14,392,767","747,178","19,262,832 ",South America,14,675,1.0,277,2.0,"2,159"
2021-05-25 15:00:47.928831,25.0,Philippines,"1,184,700","+4,967","19,983 ",+39,"1,115,793","+6,653","48,924","1,704","10,684",180,"13,043,749","117,636","110,882,462 ",Asia,94,"5,549",9.0,45,0.4,441
2021-05-25 15:00:47.928831,26.0,Iraq,"1,172,042","+4,102","16,214 ",+24,"1,086,612","+4,769","69,216",456,"28,569",395,"10,161,013","247,676","41,025,396 ",Asia,35,"2,530",4.0,100,0.6,"1,687"
2021-05-25 15:00:47.928831,27.0,Romania,"1,075,773",+230,"29,977 ",+36,"1,033,984","+1,096","11,812",580,"56,257","1,568","8,876,467","464,189","19,122,546 ",Europe,18,638,2.0,12,2.0,618
2021-05-25 15:00:47.928831,28.0,Sweden,"1,058,341",,"14,366 ",,"933,940","+4,568","110,035",227,"104,213","1,415","9,762,557","961,300","10,155,577 ",Europe,10,707,1.0,,,"10,835"
2021-05-25 15:00:47.928831,29.0,Belgium,"1,048,881","+1,753","24,842 ",+19,"939,703","+4,343","84,336",544,"90,151","2,135","13,635,474","1,171,961","11,634,750 ",Europe,11,468,1.0,151,2.0,"7,249"
2021-05-25 15:00:47.928831,30.0,Pakistan,"903,599","+3,047","20,308 ",+57,"820,374","+2,693","62,917","4,763","4,021",90,"12,837,818","57,130","224,711,695 ",Asia,249,"11,065",18.0,14,0.3,280
2021-05-25 15:00:47.928831,31.0,Portugal,"845,465",+241,"17,018 ",+1,"805,979",+287,"22,468",57,"83,133","1,673","11,451,197","1,125,972","10,170,058 ",Europe,12,598,1.0,24,0.1,"2,209"
2021-05-25 15:00:47.928831,32.0,Israel,"839,361",+42,"6,406 ",+2,"832,441",+36,514,59,"90,002",687,"14,549,665","1,560,118","9,326,000 ",Asia,11,"1,456",1.0,5,0.2,55
2021-05-25 15:00:47.928831,33.0,Hungary,"802,346",+258,"29,560 ",+41,"670,205","+1,385","102,581",169,"83,245","3,067","5,743,991","595,951","9,638,364 ",Europe,12,326,2.0,27,4.0,"10,643"
2021-05-25 15:00:47.928831,34.0,Bangladesh,"790,521","+1,441","12,401 ",+25,"731,531",+834,"46,589","1,129","4,758",75,"5,838,295","35,138","166,154,937 ",Asia,210,"13,399",28.0,9,0.2,280
2021-05-25 15:00:47.928831,35.0,Jordan,"731,436",+890,"9,384 ",+16,"711,614","+1,006","10,438",637,"71,057",912,"7,139,945","693,629","10,293,610 ",Asia,14,"1,097",1.0,86,2.0,"1,014"
2021-05-25 15:00:47.928831,36.0,Japan,"719,197","+4,378","12,312 ",+62,"639,887","+5,784","66,998","1,300","5,702",98,"13,781,400","109,264","126,129,376 ",Asia,175,"10,244",9.0,35,0.5,531
2021-05-25 15:00:47.928831,37.0,Serbia,"710,315",+376,"6,788 ",+11,"689,098","+1,391","14,429",68,"81,591",780,"4,086,694","469,421","8,705,814 ",Europe,12,"1,283",2.0,43,1.0,"1,657"
2021-05-25 15:00:47.928831,38.0,Switzerland,"687,353",,"10,779 ",+3,"634,685","+1,093","41,889",151,"78,905","1,237","7,460,843","856,465","8,711,201 ",Europe,13,808,1.0,,0.3,"4,809"
2021-05-25 15:00:47.928831,39.0,Austria,"641,740",+360,"10,547 ",+1,"623,668",+779,"7,525",231,"70,892","1,165","39,089,224","4,318,127","9,052,357 ",Europe,14,858,0.0,40,0.1,831
2021-05-25 15:00:47.928831,40.0,UAE,"557,619","+1,512","1,654 ",+3,"537,531","+1,481","18,434",,"55,778",165,"48,785,803","4,880,011","9,997,069 ",Asia,18,"6,044",0.0,151,0.3,"1,844"
2021-05-25 15:00:47.928831,41.0,Lebanon,"538,668",+150,"7,684 ",+7,"511,931","+3,001","19,053",234,"79,239","1,130","4,312,975","634,444","6,798,035 ",Asia,13,885,2.0,22,1.0,"2,803"
2021-05-25 15:00:47.928831,42.0,Nepal,"520,461","+7,220","6,531 ",+185,"398,483","+7,135","115,447",,"17,581",221,"2,936,314","99,187","29,603,689 ",Asia,57,"4,533",10.0,244,6.0,"3,900"
2021-05-25 15:00:47.928831,43.0,Malaysia,"518,600","+6,509","2,309 ",+61,"456,273","+3,452","60,018",711,"15,842",71,"11,301,784","345,239","32,736,072 ",Asia,63,"14,178",3.0,199,2.0,"1,833"
2021-05-25 15:00:47.928831,44.0,Morocco,"517,113",+90,"9,126 ",+4,"505,392",+164,"2,595",95,"13,863",245,"6,439,348","172,632","37,301,108 ",Africa,72,"4,087",6.0,2,0.1,70
2021-05-25 15:00:47.928831,45.0,Saudi Arabia,"442,071","+1,157","7,264 ",+15,"425,677",+987,"9,130","1,334","12,524",206,"18,607,508","527,165","35,297,285 ",Asia,80,"4,859",2.0,33,0.4,259
2021-05-25 15:00:47.928831,46.0,Ecuador,"419,198",+347,"20,210 ",+17,"366,425","+11,926","32,563",579,"23,443","1,130","1,398,548","78,210","17,881,956 ",South America,43,885,13.0,19,1.0,"1,821"
